transaction_id,timestamp,user_id,device_id,ip_address,amount_inr,payment_method,merchant_category,shipping_city,shipping_address_id,is_fraud,cluster_type
txn_0003826,2026-07-18 09:01:38,user_05416,dev_06466,159.124.141.253,523.83,Card,Subscription,Chennai,addr_02219,0,independent
txn_0006978,2026-07-18 09:03:11,user_08549,dev_02940,103.174.182.42,2030.1,Card,Electronics,Pune,addr_08115,0,independent
txn_0000630,2026-07-18 09:15:11,user_03251,dev_03606,25.124.221.114,1459.22,Card,Subscription,Ahmedabad,addr_04677,0,independent
txn_0003968,2026-07-18 09:24:05,user_06539,dev_02215,58.68.125.176,1731.47,Wallet,Food Delivery,Mumbai,addr_01482,0,independent
txn_0003998,2026-07-18 09:28:15,user_03776,dev_04230,7.87.73.225,119.69,NetBanking,Subscription,Delhi,addr_02274,0,independent
txn_0009474,2026-07-18 09:30:39,user_08324,dev_05785,125.74.200.192,891.65,UPI,Subscription,Delhi,addr_03743,0,independent
txn_0012848,2026-07-18 09:49:24,user_07433,dev_06572,44.13.249.199,37.74,NetBanking,Fashion,Chennai,addr_00007,0,independent
txn_0010103,2026-07-18 09:50:20,user_03522,dev_03690,142.149.46.192,267.08,UPI,Electronics,Kolkata,addr_05356,0,independent
txn_0009197,2026-07-18 10:03:01,user_02887,dev_08179,104.38.60.191,1442.84,Card,Subscription,Chennai,addr_04511,0,independent
txn_0000631,2026-07-18 10:11:39,user_00855,dev_01165,35.159.122.23,645.84,UPI,Subscription,Chennai,addr_01557,0,independent
txn_0012416,2026-07-18 10:19:03,user_04035,dev_09045,124.21.170.198,864.87,UPI,Subscription,Hyderabad,addr_05861,0,independent
txn_0000043,2026-07-18 10:25:46,user_02226,dev_05649,19.87.191.197,344.94,Wallet,Grocery,Chennai,addr_04921,0,independent
txn_0007848,2026-07-18 10:47:10,user_07356,dev_09142,113.247.55.155,1047.93,UPI,Subscription,Chennai,addr_03370,0,independent
txn_0004717,2026-07-18 10:47:20,user_00453,dev_08061,123.80.150.202,197.84,Wallet,Fashion,Mumbai,addr_05785,0,independent
txn_0011282,2026-07-18 11:14:36,user_01014,dev_07556,218.73.18.205,907.68,Card,Gaming,Chennai,addr_04114,0,independent
txn_0003277,2026-07-18 11:21:20,user_04786,dev_08801,218.88.191.33,157.26,NetBanking,Fashion,Jaipur,addr_03656,0,independent
txn_0001357,2026-07-18 11:40:49,user_08607,dev_05004,47.248.185.125,413.77,NetBanking,Gift Cards,Bengaluru,addr_07215,0,independent
txn_0009864,2026-07-18 11:52:12,user_03058,dev_04052,142.117.76.32,193.68,Card,Subscription,Hyderabad,addr_08321,0,independent
txn_0011429,2026-07-18 12:21:11,user_08470,dev_01083,89.235.119.205,3025.08,Wallet,Electronics,Hyderabad,addr_00262,0,independent
txn_0007562,2026-07-18 12:38:29,user_06036,dev_06806,14.198.137.124,161.34,Wallet,Grocery,Guntur,addr_06118,0,independent
txn_0008385,2026-07-18 12:39:02,user_06792,dev_05393,84.219.109.98,216.1,NetBanking,Travel,Pune,addr_05700,0,independent
txn_0008247,2026-07-18 12:39:05,user_06809,dev_09483,77.9.21.86,2352.24,UPI,Subscription,Kolkata,addr_06076,0,independent
txn_0001824,2026-07-18 12:42:42,user_04793,dev_01869,147.168.18.113,271.41,UPI,Electronics,Hyderabad,addr_00488,0,independent
txn_0003143,2026-07-18 12:45:51,user_05680,dev_05716,16.126.183.129,426.78,Card,Electronics,Guntur,addr_00413,0,independent
txn_0005437,2026-07-18 12:51:58,user_00466,dev_08740,199.110.211.79,596.04,Wallet,Food Delivery,Kolkata,addr_00444,0,independent
txn_0012363,2026-07-18 12:52:10,user_07538,dev_07209,75.131.21.23,1222.48,Card,Food Delivery,Ahmedabad,addr_06745,0,independent
txn_0004760,2026-07-18 12:53:30,user_05939,dev_08556,19.211.13.19,1010.81,NetBanking,Grocery,Chennai,addr_03175,0,independent
txn_0012636,2026-07-18 13:08:27,user_07299,dev_05416,217.230.0.219,163.86,Card,Grocery,Ahmedabad,addr_06005,0,independent
txn_0002817,2026-07-18 13:12:40,user_04652,dev_06467,221.6.133.245,613.1,Card,Subscription,Guntur,addr_05527,0,independent
txn_0009113,2026-07-18 13:14:19,user_07839,dev_03373,93.222.53.214,372.96,UPI,Electronics,Hyderabad,addr_06289,0,independent
txn_0003084,2026-07-18 13:39:48,user_00939,dev_03220,1.212.184.6,1894.29,NetBanking,Grocery,Guntur,addr_02514,0,independent
txn_0010726,2026-07-18 13:45:02,user_08729,dev_03310,14.177.44.44,1783.67,UPI,Gaming,Jaipur,addr_01350,0,independent
txn_0010618,2026-07-18 13:45:38,user_06473,dev_00348,151.171.137.9,414.17,NetBanking,Fashion,Delhi,addr_06323,0,independent
txn_0012327,2026-07-18 13:49:10,user_03727,dev_07623,109.220.42.237,166.4,Wallet,Travel,Jaipur,addr_01499,0,independent
txn_0009217,2026-07-18 13:53:57,user_01622,dev_06871,210.73.149.154,1587.21,Card,Gaming,Pune,addr_06184,0,independent
txn_0000238,2026-07-18 13:55:49,user_04580,dev_05442,79.103.128.191,4569.98,UPI,Grocery,Bengaluru,addr_01655,0,independent
txn_0000324,2026-07-18 13:59:09,user_01306,dev_03536,203.215.221.188,827.4,Card,Travel,Mumbai,addr_04265,0,independent
txn_0005154,2026-07-18 14:00:03,user_00854,dev_07234,63.76.209.166,603.96,NetBanking,Travel,Hyderabad,addr_01845,0,independent
txn_0001356,2026-07-18 14:09:20,user_01556,dev_01120,125.236.168.133,2155.73,UPI,Electronics,Delhi,addr_04338,0,independent
txn_0012808,2026-07-18 14:09:47,user_03850,dev_06863,95.222.49.85,61.52,NetBanking,Travel,Bengaluru,addr_07254,0,independent
txn_0006994,2026-07-18 14:18:44,user_03202,dev_08508,125.171.98.193,1422.4,Wallet,Fashion,Pune,addr_01334,0,independent
txn_0004448,2026-07-18 14:22:16,user_04337,dev_06664,98.88.1.213,2012.71,Wallet,Grocery,Guntur,addr_06001,0,independent
txn_0000279,2026-07-18 14:26:15,user_06077,dev_00636,115.238.179.77,5222.36,UPI,Fashion,Chennai,addr_03284,0,independent
txn_0009666,2026-07-18 14:29:30,user_03034,dev_05684,146.25.249.69,141.52,NetBanking,Fashion,Chennai,addr_05675,0,independent
txn_0011818,2026-07-18 14:34:14,user_03420,dev_01863,56.0.226.120,606.11,Wallet,Food Delivery,Guntur,addr_01867,0,independent
txn_0013087,2026-07-18 14:34:19,user_07774,dev_05576,158.70.194.189,380.77,Wallet,Gaming,Guntur,addr_01858,0,independent
txn_0003046,2026-07-18 14:38:32,user_02260,dev_07234,33.240.177.175,1796.97,Card,Travel,Hyderabad,addr_07958,0,independent
txn_0000871,2026-07-18 14:39:50,user_03215,dev_03065,158.204.152.73,478.81,Wallet,Electronics,Hyderabad,addr_00417,0,independent
txn_0008600,2026-07-18 14:46:09,user_08303,dev_06502,137.103.65.85,592.36,NetBanking,Gift Cards,Bengaluru,addr_06200,0,independent
txn_0009686,2026-07-18 14:46:56,user_01638,dev_06202,198.17.127.87,343.42,Card,Fashion,Guntur,addr_03723,0,independent
txn_0008730,2026-07-18 14:48:18,user_01888,dev_03130,31.38.198.86,1676.95,Wallet,Grocery,Mumbai,addr_07022,0,independent
txn_0006898,2026-07-18 14:58:49,user_08913,dev_04928,132.150.46.114,1328.27,UPI,Electronics,Hyderabad,addr_04310,0,independent
txn_0003856,2026-07-18 14:59:29,user_06621,dev_00353,144.143.160.52,200.01,Wallet,Electronics,Ahmedabad,addr_06876,0,independent
txn_0009178,2026-07-18 15:03:12,user_04138,dev_05150,1.141.99.102,355.19,NetBanking,Gaming,Hyderabad,addr_01594,0,independent
txn_0004517,2026-07-18 15:07:57,user_08573,dev_07520,149.42.154.60,364.02,UPI,Fashion,Hyderabad,addr_06205,0,independent
txn_0002935,2026-07-18 15:10:07,user_03700,dev_03703,167.159.90.190,792.02,Wallet,Grocery,Pune,addr_01009,0,independent
txn_0004102,2026-07-18 15:12:58,user_00660,dev_02761,129.32.24.70,4514.11,Card,Gaming,Jaipur,addr_05688,0,independent
txn_0010414,2026-07-18 15:15:58,user_06586,dev_06380,103.237.140.191,161.97,Wallet,Grocery,Chennai,addr_06118,0,independent
txn_0004891,2026-07-18 15:17:31,user_01360,dev_05317,173.240.114.2,340.44,UPI,Gift Cards,Chennai,addr_04413,0,independent
txn_0000503,2026-07-18 15:20:07,user_00981,dev_00287,76.238.213.14,411.48,Wallet,Electronics,Ahmedabad,addr_06106,0,independent
txn_0004270,2026-07-18 15:26:15,user_06928,dev_01805,142.69.26.240,1056.04,NetBanking,Food Delivery,Hyderabad,addr_01906,0,independent
txn_0010921,2026-07-18 15:34:00,user_08401,dev_02595,169.123.98.90,2266.38,Card,Gift Cards,Hyderabad,addr_07280,0,independent
txn_0006747,2026-07-18 15:38:38,user_06959,dev_06238,118.28.102.20,66.29,Wallet,Subscription,Mumbai,addr_02331,0,independent
txn_0006315,2026-07-18 15:41:48,user_01693,dev_03399,199.9.54.153,1199.11,Card,Gift Cards,Chennai,addr_01309,0,independent
txn_0006060,2026-07-18 15:42:05,user_06092,dev_03494,115.228.196.111,199.57,NetBanking,Travel,Jaipur,addr_05643,0,independent
txn_0000685,2026-07-18 15:42:43,user_02422,dev_02828,60.184.30.160,179.12,Card,Grocery,Delhi,addr_05809,0,independent
txn_0003868,2026-07-18 15:44:13,user_03838,dev_07375,38.101.159.168,925.18,NetBanking,Food Delivery,Kolkata,addr_06081,0,independent
txn_0009464,2026-07-18 15:45:05,user_02368,dev_03916,186.210.100.39,538.09,Wallet,Subscription,Delhi,addr_06874,0,independent
txn_0007889,2026-07-18 15:46:37,user_02194,dev_04968,134.116.75.181,375.82,UPI,Food Delivery,Delhi,addr_07630,0,independent
txn_0001557,2026-07-18 16:08:00,user_05755,dev_01616,94.12.79.197,1171.7,UPI,Fashion,Mumbai,addr_04226,0,independent
txn_0006966,2026-07-18 16:20:38,user_08177,dev_01258,153.196.129.153,658.79,NetBanking,Subscription,Guntur,addr_03186,0,independent
txn_0003733,2026-07-18 16:27:28,user_04844,dev_01091,6.212.10.167,1164.12,UPI,Gift Cards,Ahmedabad,addr_00820,0,independent
txn_0007294,2026-07-18 16:40:27,user_07530,dev_01873,189.228.161.119,1547.8,Card,Gaming,Kolkata,addr_06273,0,independent
txn_0000775,2026-07-18 16:45:26,user_06935,dev_01227,220.69.223.94,419.47,NetBanking,Gift Cards,Jaipur,addr_02246,0,independent
txn_0009616,2026-07-18 16:49:16,user_06070,dev_04059,184.114.217.168,388.51,UPI,Fashion,Jaipur,addr_05551,0,independent
txn_0005075,2026-07-18 16:51:09,user_03002,dev_04954,3.105.236.67,1917.86,Wallet,Travel,Delhi,addr_05363,0,independent
txn_0013046,2026-07-18 16:53:24,user_04156,dev_00004,104.126.196.64,310.52,Card,Travel,Guntur,addr_04634,0,independent
txn_0012640,2026-07-18 16:55:33,user_07530,dev_02722,161.183.112.196,165.23,Wallet,Grocery,Jaipur,addr_01969,0,independent
txn_0011397,2026-07-18 17:10:17,user_03374,dev_01586,55.23.48.105,1064.96,Card,Electronics,Pune,addr_02095,0,independent
txn_0005051,2026-07-18 17:12:29,user_04151,dev_06203,114.188.240.121,211.12,NetBanking,Gift Cards,Ahmedabad,addr_04469,0,independent
txn_0007368,2026-07-18 17:12:48,user_07460,dev_02376,174.32.171.176,250.63,NetBanking,Electronics,Jaipur,addr_07357,0,independent
txn_0008791,2026-07-18 17:13:42,user_03443,dev_06856,87.114.184.58,365.94,Wallet,Gift Cards,Jaipur,addr_04790,0,independent
txn_0008158,2026-07-18 17:16:42,user_00345,dev_06854,186.140.97.172,606.46,NetBanking,Electronics,Guntur,addr_01119,0,independent
txn_0000156,2026-07-18 17:39:06,user_05212,dev_01086,112.169.111.235,703.16,UPI,Food Delivery,Hyderabad,addr_08085,0,independent
txn_0010937,2026-07-18 17:43:27,user_06270,dev_08167,164.54.24.254,2726.68,NetBanking,Subscription,Kolkata,addr_00652,0,independent
txn_0004901,2026-07-18 17:45:17,user_00640,dev_07169,33.214.248.56,451.26,UPI,Food Delivery,Guntur,addr_02361,0,independent
txn_0009963,2026-07-18 17:50:33,user_06930,dev_05737,72.236.216.206,682.85,UPI,Travel,Mumbai,addr_07091,0,independent
txn_0012978,2026-07-18 17:57:49,user_00025,dev_09411,210.171.186.224,645.4,Card,Gift Cards,Hyderabad,addr_07086,0,independent
txn_0009842,2026-07-18 17:58:02,user_03538,dev_06733,152.123.198.178,2109.65,Wallet,Grocery,Jaipur,addr_07756,0,independent
txn_0005217,2026-07-18 17:58:38,user_01342,dev_08665,114.110.54.240,139.31,Card,Fashion,Jaipur,addr_07198,0,independent
txn_0006636,2026-07-18 18:02:02,user_01096,dev_07483,71.80.201.163,4734.21,NetBanking,Grocery,Mumbai,addr_07019,0,independent
txn_0005146,2026-07-18 18:04:06,user_01788,dev_07054,189.160.72.217,616.95,Wallet,Travel,Delhi,addr_02015,0,independent
txn_0004168,2026-07-18 18:23:32,user_00205,dev_09003,30.115.71.195,315.64,Wallet,Travel,Chennai,addr_05358,0,independent
txn_0001116,2026-07-18 18:37:37,user_02308,dev_00376,94.168.223.30,1567.4,NetBanking,Gift Cards,Chennai,addr_07496,0,independent
txn_0008451,2026-07-18 18:42:22,user_03521,dev_02187,65.218.165.32,306.59,Card,Electronics,Guntur,addr_00432,0,independent
txn_0004393,2026-07-18 18:42:29,user_04424,dev_03449,89.145.144.109,927.82,Wallet,Electronics,Delhi,addr_07959,0,independent
txn_0007473,2026-07-18 18:42:29,user_00697,dev_07586,15.212.99.245,1336.59,Card,Fashion,Kolkata,addr_05874,0,independent
txn_0011255,2026-07-18 18:44:12,user_08111,dev_05622,212.17.71.35,1292.61,Card,Gaming,Ahmedabad,addr_04933,0,independent
txn_0013966,2026-07-18 18:46:22,user_09029,dev_09684,23.10.65.115,643.71,UPI,Fashion,Pune,addr_09049,0,family
txn_0011840,2026-07-18 18:53:55,user_06071,dev_04926,20.242.43.43,339.47,Wallet,Gaming,Bengaluru,addr_05821,0,independent
txn_0010398,2026-07-18 18:55:30,user_03649,dev_06299,152.46.199.123,818.03,Card,Fashion,Ahmedabad,addr_02772,0,independent
txn_0005931,2026-07-18 19:06:54,user_01402,dev_07487,93.159.36.124,213.26,Wallet,Gift Cards,Jaipur,addr_08294,0,independent
txn_0005002,2026-07-18 19:11:07,user_03463,dev_00760,22.47.125.26,755.86,Card,Gift Cards,Pune,addr_01093,0,independent
txn_0012487,2026-07-18 19:28:30,user_07885,dev_01380,181.217.244.23,475.07,UPI,Electronics,Hyderabad,addr_06475,0,independent
txn_0005514,2026-07-18 20:05:00,user_04057,dev_06485,81.175.204.245,2379.31,Card,Electronics,Mumbai,addr_00844,0,independent
txn_0011960,2026-07-18 20:06:31,user_07269,dev_07604,52.218.51.222,597.85,Wallet,Subscription,Jaipur,addr_06059,0,independent
txn_0005045,2026-07-18 20:09:16,user_02093,dev_04394,160.229.210.111,1766.15,UPI,Gift Cards,Jaipur,addr_02420,0,independent
txn_0013310,2026-07-18 20:51:16,user_05137,dev_01281,92.29.121.207,357.09,Wallet,Subscription,Kolkata,addr_01246,0,independent
txn_0006399,2026-07-18 20:51:30,user_05596,dev_08981,114.122.8.172,136.23,Card,Travel,Guntur,addr_01675,0,independent
txn_0003955,2026-07-18 20:56:40,user_04698,dev_01836,43.174.190.142,5602.15,UPI,Gaming,Delhi,addr_07858,0,independent
txn_0000134,2026-07-18 21:01:04,user_08026,dev_02053,101.76.240.127,488.02,Card,Electronics,Jaipur,addr_08038,0,independent
txn_0011764,2026-07-18 21:19:12,user_07185,dev_03415,4.164.166.227,419.01,Wallet,Electronics,Delhi,addr_07618,0,independent
txn_0013582,2026-07-18 21:27:14,user_09218,dev_08977,176.4.79.117,306.89,Card,Gift Cards,Ahmedabad,addr_08608,0,family
txn_0011268,2026-07-18 21:49:11,user_07079,dev_00348,82.93.36.243,674.74,UPI,Subscription,Guntur,addr_01257,0,independent
txn_0009377,2026-07-18 21:49:29,user_02985,dev_02131,206.6.220.224,36.6,Wallet,Electronics,Hyderabad,addr_07283,0,independent
txn_0010260,2026-07-18 22:29:32,user_04374,dev_06449,164.150.96.227,36.9,NetBanking,Food Delivery,Pune,addr_02537,0,independent
txn_0005444,2026-07-18 22:45:48,user_02260,dev_06753,154.225.57.222,575.53,UPI,Fashion,Pune,addr_00055,0,independent
txn_0006294,2026-07-18 23:10:06,user_02422,dev_08459,104.210.179.93,647.64,Wallet,Gaming,Hyderabad,addr_04492,0,independent
txn_0008089,2026-07-18 23:40:51,user_08296,dev_08588,77.63.121.76,1310.25,Card,Subscription,Kolkata,addr_05974,0,independent
txn_0004564,2026-07-19 00:40:42,user_03584,dev_09401,83.1.224.230,681.81,Wallet,Subscription,Guntur,addr_02603,0,independent
txn_0002301,2026-07-19 01:06:58,user_06216,dev_00324,46.92.185.78,1213.0,Card,Grocery,Jaipur,addr_01817,0,independent
txn_0014625,2026-07-19 01:10:26,user_09644,dev_01989,169.20.67.187,408.08,Wallet,Electronics,Bengaluru,addr_09111,0,hostel
txn_0002223,2026-07-19 03:01:06,user_03073,dev_01607,176.41.73.205,1075.56,Wallet,Gaming,Chennai,addr_01335,0,independent
txn_0013210,2026-07-19 03:52:16,user_07845,dev_07095,143.163.128.33,1893.1,NetBanking,Fashion,Bengaluru,addr_07669,0,independent
txn_0008773,2026-07-19 04:11:48,user_04091,dev_04205,72.106.208.124,1448.87,UPI,Subscription,Mumbai,addr_00737,0,independent
txn_0008532,2026-07-19 04:58:43,user_02980,dev_04792,144.165.23.123,2687.52,Wallet,Gaming,Hyderabad,addr_00991,0,independent
txn_0010458,2026-07-19 05:00:31,user_07183,dev_04759,39.5.27.106,471.87,UPI,Grocery,Chennai,addr_05509,0,independent
txn_0007530,2026-07-19 05:07:52,user_08791,dev_07470,63.73.174.18,336.51,Wallet,Travel,Mumbai,addr_06070,0,independent
txn_0002876,2026-07-19 05:34:57,user_08108,dev_06537,56.94.168.151,144.02,Card,Travel,Ahmedabad,addr_03227,0,independent
txn_0004879,2026-07-19 06:00:35,user_00900,dev_02588,102.224.225.158,787.5,Wallet,Gift Cards,Chennai,addr_04971,0,independent
txn_0010141,2026-07-19 06:03:47,user_07724,dev_02048,21.215.100.179,7300.18,NetBanking,Gift Cards,Ahmedabad,addr_08486,0,independent
txn_0000757,2026-07-19 06:15:47,user_03644,dev_08129,165.149.210.237,1039.74,NetBanking,Fashion,Kolkata,addr_04823,0,independent
txn_0003261,2026-07-19 06:20:02,user_04851,dev_06455,86.193.59.158,133.0,Wallet,Gaming,Jaipur,addr_01117,0,independent
txn_0013297,2026-07-19 06:21:48,user_03724,dev_06049,87.51.72.179,582.14,NetBanking,Gift Cards,Delhi,addr_05638,0,independent
txn_0009358,2026-07-19 06:54:39,user_02553,dev_05895,24.105.25.210,218.0,UPI,Electronics,Kolkata,addr_05949,0,independent
txn_0002677,2026-07-19 06:59:48,user_00826,dev_07344,175.132.42.204,335.19,Wallet,Food Delivery,Kolkata,addr_04148,0,independent
txn_0003534,2026-07-19 07:25:20,user_08996,dev_00628,25.7.143.142,554.47,Card,Gift Cards,Kolkata,addr_06459,0,independent
txn_0000025,2026-07-19 08:07:57,user_08304,dev_01545,116.138.242.190,2252.79,UPI,Fashion,Jaipur,addr_02133,0,independent
txn_0002995,2026-07-19 08:35:22,user_04893,dev_01067,109.248.90.238,271.76,Card,Gaming,Chennai,addr_00542,0,independent
txn_0010462,2026-07-19 08:35:52,user_02653,dev_05723,155.110.47.190,847.02,Card,Gaming,Chennai,addr_01335,0,independent
txn_0006050,2026-07-19 08:42:39,user_05240,dev_04493,19.102.24.237,3610.76,UPI,Food Delivery,Chennai,addr_02336,0,independent
txn_0010528,2026-07-19 08:43:22,user_05983,dev_02335,36.246.254.130,246.84,NetBanking,Food Delivery,Guntur,addr_07559,0,independent
txn_0011112,2026-07-19 09:17:40,user_00825,dev_00416,10.41.234.126,748.44,Card,Food Delivery,Ahmedabad,addr_06540,0,independent
txn_0012102,2026-07-19 09:21:49,user_02308,dev_05369,170.207.186.5,508.81,Wallet,Subscription,Guntur,addr_07718,0,independent
txn_0011178,2026-07-19 09:21:54,user_03107,dev_04449,87.153.2.18,73.51,Card,Grocery,Hyderabad,addr_04506,0,independent
txn_0002035,2026-07-19 09:39:45,user_08461,dev_06599,179.187.187.206,506.24,Wallet,Gift Cards,Hyderabad,addr_04338,0,independent
txn_0000003,2026-07-19 09:40:13,user_02293,dev_05534,123.129.253.206,583.64,UPI,Subscription,Ahmedabad,addr_06737,0,independent
txn_0007272,2026-07-19 09:42:03,user_03366,dev_07968,133.149.236.25,376.52,Card,Electronics,Kolkata,addr_03088,0,independent
txn_0003875,2026-07-19 09:44:01,user_00473,dev_08199,100.208.111.133,192.48,NetBanking,Food Delivery,Chennai,addr_08342,0,independent
txn_0010733,2026-07-19 09:48:28,user_02923,dev_00329,220.60.106.251,1734.96,NetBanking,Food Delivery,Ahmedabad,addr_00257,0,independent
txn_0012095,2026-07-19 10:02:02,user_03631,dev_04372,222.42.175.251,843.82,NetBanking,Food Delivery,Kolkata,addr_04548,0,independent
txn_0010166,2026-07-19 10:08:01,user_02105,dev_09027,115.67.164.249,424.37,Card,Grocery,Hyderabad,addr_03093,0,independent
txn_0012944,2026-07-19 11:06:17,user_07708,dev_02889,90.186.140.148,152.16,Wallet,Gaming,Jaipur,addr_02149,0,independent
txn_0002334,2026-07-19 11:08:45,user_01193,dev_00875,147.146.243.27,2433.89,Card,Grocery,Bengaluru,addr_06646,0,independent
txn_0009495,2026-07-19 11:15:32,user_07497,dev_05126,118.128.164.17,4867.82,UPI,Gift Cards,Kolkata,addr_03211,0,independent
txn_0002853,2026-07-19 11:16:26,user_04625,dev_00917,171.47.182.107,3384.71,Card,Travel,Pune,addr_03705,0,independent
txn_0005740,2026-07-19 11:17:59,user_08381,dev_01099,106.246.187.147,218.89,UPI,Gaming,Pune,addr_00595,0,independent
txn_0009293,2026-07-19 11:18:22,user_04363,dev_03789,116.13.100.186,3533.06,NetBanking,Grocery,Jaipur,addr_04626,0,independent
txn_0008216,2026-07-19 11:26:05,user_01998,dev_08445,95.100.220.135,1469.82,Wallet,Fashion,Chennai,addr_06148,0,independent
txn_0008624,2026-07-19 11:26:22,user_03497,dev_03715,203.191.116.244,448.95,UPI,Gaming,Kolkata,addr_02304,0,independent
txn_0006369,2026-07-19 11:45:42,user_07122,dev_06069,92.176.169.134,566.51,Card,Electronics,Bengaluru,addr_01263,0,independent
txn_0006166,2026-07-19 11:50:08,user_07982,dev_06844,214.116.122.243,865.96,Wallet,Gift Cards,Chennai,addr_03722,0,independent
txn_0007070,2026-07-19 11:58:41,user_08346,dev_05576,157.5.0.106,716.6,NetBanking,Gift Cards,Guntur,addr_00038,0,independent
txn_0005620,2026-07-19 12:13:46,user_00248,dev_05204,139.211.44.193,1496.29,Card,Electronics,Delhi,addr_07592,0,independent
txn_0004963,2026-07-19 12:13:54,user_03940,dev_09267,26.146.51.84,1760.43,Wallet,Travel,Ahmedabad,addr_01289,0,independent
txn_0014737,2026-07-19 12:25:23,user_09088,dev_02481,180.197.54.69,717.64,NetBanking,Subscription,Jaipur,addr_08563,0,hostel
txn_0006913,2026-07-19 12:37:24,user_03645,dev_00880,178.115.110.85,96.47,Wallet,Travel,Delhi,addr_01381,0,independent
txn_0010728,2026-07-19 12:50:00,user_03815,dev_06070,64.203.104.206,259.8,Card,Food Delivery,Bengaluru,addr_05790,0,independent
txn_0009345,2026-07-19 13:06:23,user_08444,dev_05504,218.252.126.56,2689.39,Card,Travel,Delhi,addr_02423,0,independent
txn_0011531,2026-07-19 13:09:48,user_07930,dev_09162,25.174.134.40,1118.11,NetBanking,Travel,Hyderabad,addr_08269,0,independent
txn_0012637,2026-07-19 13:10:23,user_05623,dev_01755,131.236.110.220,136.3,Card,Fashion,Guntur,addr_01653,0,independent
txn_0002895,2026-07-19 13:17:16,user_08607,dev_02956,157.248.100.196,1157.76,Card,Subscription,Guntur,addr_02162,0,independent
txn_0003938,2026-07-19 13:34:59,user_07197,dev_09018,139.10.59.199,274.73,Card,Subscription,Kolkata,addr_00060,0,independent
txn_0011411,2026-07-19 13:43:42,user_03995,dev_01929,69.74.143.148,705.8,Card,Subscription,Hyderabad,addr_05775,0,independent
txn_0002337,2026-07-19 13:47:05,user_08671,dev_06937,171.214.64.104,491.43,Wallet,Gift Cards,Bengaluru,addr_00223,0,independent
txn_0010017,2026-07-19 13:47:31,user_04763,dev_02171,121.62.98.15,618.04,Wallet,Gift Cards,Delhi,addr_05898,0,independent
txn_0005936,2026-07-19 13:51:41,user_07706,dev_05022,115.220.90.30,375.67,Wallet,Gaming,Mumbai,addr_04474,0,independent
txn_0013247,2026-07-19 13:55:14,user_05774,dev_04671,120.40.160.92,2171.79,Wallet,Gift Cards,Bengaluru,addr_07479,0,independent
txn_0001865,2026-07-19 14:04:31,user_03114,dev_08877,154.8.18.49,420.22,Card,Food Delivery,Pune,addr_01543,0,independent
txn_0000999,2026-07-19 14:07:37,user_08334,dev_06304,54.159.200.221,859.71,NetBanking,Food Delivery,Ahmedabad,addr_06461,0,independent
txn_0003459,2026-07-19 14:07:43,user_07363,dev_04363,42.10.247.45,748.19,NetBanking,Gaming,Mumbai,addr_03562,0,independent
txn_0014623,2026-07-19 14:10:26,user_09434,dev_03493,150.239.176.154,720.73,NetBanking,Electronics,Bengaluru,addr_09111,0,hostel
txn_0000512,2026-07-19 14:17:50,user_01999,dev_07248,69.67.5.90,494.96,Card,Grocery,Guntur,addr_01572,0,independent
txn_0002409,2026-07-19 14:25:33,user_04235,dev_03737,190.154.104.59,218.72,UPI,Food Delivery,Jaipur,addr_01885,0,independent
txn_0007554,2026-07-19 14:28:21,user_05465,dev_07115,124.52.76.210,1164.6,Card,Gaming,Jaipur,addr_01694,0,independent
txn_0005645,2026-07-19 14:33:46,user_00527,dev_03311,130.156.2.203,872.38,UPI,Travel,Bengaluru,addr_01760,0,independent
txn_0000107,2026-07-19 14:37:12,user_06819,dev_01620,84.124.184.43,2466.03,Card,Gift Cards,Mumbai,addr_05936,0,independent
txn_0005627,2026-07-19 14:46:08,user_07033,dev_01867,222.79.56.199,822.94,Card,Subscription,Ahmedabad,addr_06187,0,independent
txn_0001740,2026-07-19 14:49:52,user_03091,dev_06469,180.41.105.155,583.38,Card,Electronics,Jaipur,addr_07739,0,independent
txn_0010089,2026-07-19 14:53:37,user_01968,dev_04067,155.164.206.132,220.28,UPI,Subscription,Jaipur,addr_08134,0,independent
txn_0000017,2026-07-19 15:08:18,user_03349,dev_03950,215.27.167.185,102.25,Wallet,Subscription,Kolkata,addr_03639,0,independent
txn_0003915,2026-07-19 15:15:39,user_04486,dev_07636,148.25.117.195,2179.83,NetBanking,Food Delivery,Kolkata,addr_07888,0,independent
txn_0007756,2026-07-19 15:17:17,user_02512,dev_08306,193.148.107.218,495.11,Card,Subscription,Kolkata,addr_04058,0,independent
txn_0008004,2026-07-19 15:18:55,user_03261,dev_01280,145.39.192.235,2293.53,UPI,Subscription,Chennai,addr_04326,0,independent
txn_0009614,2026-07-19 15:20:29,user_00897,dev_00578,174.59.142.89,1245.63,NetBanking,Grocery,Guntur,addr_08376,0,independent
txn_0003216,2026-07-19 15:21:16,user_01199,dev_08664,60.159.164.53,470.9,UPI,Food Delivery,Chennai,addr_02804,0,independent
txn_0007280,2026-07-19 15:31:53,user_02590,dev_08305,38.169.107.72,201.75,UPI,Travel,Kolkata,addr_02504,0,independent
txn_0010065,2026-07-19 15:39:55,user_04494,dev_06637,27.221.177.74,43.71,UPI,Electronics,Hyderabad,addr_01656,0,independent
